Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
13748,Geek Squad Consultation Agent,Best Buy,,,,01-10-2014,,"Use selling skills to engage customers and point them toward technological solutions to their problems.

Manage the check-in and check-out experience for clients and aid them in finding the best solution for their tech problem.",NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
13748,Associate,WikiWoo,,,,01-07-2013,,"Appraise and purchase used electronics, comparing them against a company standards and giving appropriate price quotes.",NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
13748,Substitute Teacher,Woodstown-Pilesgrove School District,,,,01-12-2012,,Assists teachers by rendering pre-written lessons in their absence.,NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
13748,Substitute Teacher,Oldmans Township School,,,,01-12-2012,,Assists teachers by rendering pre-written lessons in their absence.,NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
13748,Sales Associate,Macy's,Cincinnati,Ohio,OH,01-11-2012,30-06-2013,"Provide customer service by assisting with the finding and purchasing of store merchandise
Operate a cash register
Money handling
Help maintain a neat selling floor
Converse with customers in a friendly manner
Appear knowledgeable concerning store policies, goods, and services",NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
13748,Freelance Graphic Designer,Berline,,,,01-04-2011,31-05-2011,Hired to help finish various web-based projects for the companyâ€™s clients.,NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
13748,Graphic Designer,Livio Radio,Ferndale,,,01-10-2010,31-03-2011,"Used skills in Graphic Design and Web Development to generate content for both print and the web. 

Managed contractors and other outside help to fulfill project goals and deadlines.

Helped ensure brand consistency.",NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
13748,Freelance Graphic Designer,J.C. Thomas,,,,01-08-2010,31-10-2010,Hired to help finish various print-based projects for the companyâ€™s clients.,NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
13748,Intern,All Star Sports,,,,01-04-2008,31-12-2008,"I helped create artwork for screen printing, and created company collateral like flyers, brochures, posters, and newsletters. I also used a CAD-cutting machine to create designs for heat pressing.",NA,NA,2015-01-31 14:12:09 UTC,2015-01-31 14:12:09 UTC
1376,server,momokawa,Queens,New York,NY,20-01-2014,12-08-2014,any work,NA,TRUE,2014-08-15 22:06:18 UTC,2014-08-15 22:06:18 UTC
13780,Social Services,YM & YWHA of Washington Heights & Inwood,,,,31-03-2014,,Food server,NA,NA,2015-02-03 13:49:45 UTC,2015-02-03 13:49:45 UTC
13780,Cashier,Target,New York,New York,NY,23-11-2013,04-01-2014,"Sales, seasonal cashier",NA,NA,2015-02-03 13:49:45 UTC,2015-02-03 13:49:45 UTC
13780,Team Member,Pinkberry,,,,18-03-2013,29-03-2013,,NA,NA,2015-02-03 13:49:45 UTC,2015-02-03 13:49:45 UTC
13789,Certified Clinical Hypnotherapist (CCH),Beverly Bruno,NA,NA,NA,,,"Work with individuals to help them cope with phobias, pain, weight loss, various issues.",NA,NA,2015-02-04 04:11:15 UTC,2015-02-04 04:11:15 UTC
13789,Office Manager,"Seymour I. Hurwitz, Esq.",NA,NA,NA,,,"Office manager, hired, supervised and coordinated all work flow, financial accounts, worked real estate closings, myriad of tasks.",NA,NA,2015-02-04 04:11:15 UTC,2015-02-04 04:11:15 UTC
13789,Conference Manager,DMMA,NA,NA,NA,,,"Site selection, on-site management of workshops, conference, conventions, including site selection and conference management internationally.",NA,NA,2015-02-04 04:11:15 UTC,2015-02-04 04:11:15 UTC
13789,General Manager,Forbes Campbell (USA) Ltd.,NA,NA,NA,,,Managed US operations for UK based confirming house.,NA,NA,2015-02-04 04:11:15 UTC,2015-02-04 04:11:15 UTC
13789,Regional Manager,CMI,NA,NA,NA,,,"Opened offices, hired and trained personnel for first Computer Matching service.",NA,NA,2015-02-04 04:11:15 UTC,2015-02-04 04:11:15 UTC
13789,Admin,Retired,NA,NA,NA,01-12-2013,,,NA,NA,2015-02-04 04:11:15 UTC,2015-02-04 04:11:15 UTC
13789,Legal Administrative Assistant,Debevoise & Plimpton LLP,NA,NA,NA,01-05-1998,31-12-2013,"Assist partners and associates, was administrative coordiator for several large matters, assist Events Department in various tasks, including research and reservations.",NA,NA,2015-02-04 04:11:15 UTC,2015-02-04 04:11:15 UTC
1379,None ,None ,None ,NA,NA,NA,NA,None,NA,FALSE,2014-08-15 22:06:19 UTC,2014-08-15 22:06:19 UTC
138,NA,Nordstrom,NA,NA,NA,01-09-2012,01-12-2012,NA,25,TRUE,2014-08-15 22:04:05 UTC,2014-08-15 22:04:05 UTC
13803,Canvasser,Environment New York,new york ,New York,NY,,,"working to protect the 
Catskills region, in upstate New York, from Hydraulic Fracturing. 
â€¢ Solicited donations for support",NA,TRUE,2015-02-04 20:27:15 UTC,2015-02-04 20:27:15 UTC
13803,administrative assistant,Istra Electrical Contractors,Hollis,New York,NY,01-05-2013,16-12-2014,"Coordinated logistics of daily job-site operations 
â€¢ Emailed pertinent daily information to contractors and vendors 
â€¢ Visited job sites to check on status 
â€¢ Provided guidance and the necessary supplies to all job sites 
â€¢ Purchased materials and supplies at a variety of vendors",12,TRUE,2015-02-04 20:27:15 UTC,2015-02-04 20:27:15 UTC
13806,Sales Representative,Jewelmak,New York,New York,NY,01-09-2013,,Jewelry & Luxury Goods,NA,FALSE,2015-02-04 20:34:47 UTC,2015-02-04 20:37:34 UTC
13806,Administrative Assistant/ Social Media Specialist,Innes Communications Inc,Saddle Brook,New Jersey,NJ,01-06-2008,30-09-2013,Marketing and Advertising,NA,FALSE,2015-02-04 20:34:47 UTC,2015-02-04 20:37:34 UTC
13807,Operations Associate,Amazon,Seattle,Washington,WA,01-11-2014,,"Consistently monitors the flow of product between the FC and the studio
Follows studio guidelines to prep product for imaging, adhering to high standards of maintaining product packaging integrity
Identifies issues with products flowing in and out of the studio and seeks solutions
Continuously seeks improvements to workflow processes while maintaining current service level agreements
Participates in kaizen events to help foster a culture of continuous improvement
Responsible for adhering to studio-wide safety programs including disaster preparedness",NA,NA,2015-02-04 20:35:38 UTC,2015-02-04 20:35:38 UTC
13807,Operations and Staffing Supervisor,Victoria's Secret,,,,01-11-2013,30-09-2014,"â— Followed through with the processes outlined in the standard operating procedure manuals by making
updates, suggestions, and executing compliance related activities which included supply orders,
damages, testers, and the scheduled purge of documents.
â— Supported fellow members of the Store Leadership Team and the associates in understanding the link
between customer service, associate engagement, and shrink.
â— Recruited, hired, and oriented top talent to ensure there was enough coverage in all areas of the
business in order to facilitate an environment based on a high performance culture. 

* * *Other position held: Sales Support Associate (November 2013 Â­ April 2014)",NA,NA,2015-02-04 20:35:38 UTC,2015-02-04 20:35:38 UTC
13807,Residential Life Director and Math Teacher,Commonwealth Academy,,,,01-08-2012,30-11-2013,"â— Assisted in developing and implementing recruitment, selection, and evaluation processes of Urban
Teaching Fellows / House Parents.
â— Responsible for administrative matters related to operating the residence hall, for example:
maintenance, housekeeping, staff time sheets, and occupancy issues as well as the development and
implementation of residence hall policies.
â— Recommended and implemented policies relating to residence hall staff responsibilities.
â— Continually evaluated hall programs and procedures in order to ensure they were having maximum
impact on students.

* * *Other position held: Math Teacher (August 2012 Â­ November 2013)",NA,NA,2015-02-04 20:35:38 UTC,2015-02-04 20:35:38 UTC
13807,Case Manager / GED Instructor,Corporation for Public Management,,,,01-12-2011,29-02-2012,"â— Adapted instructional materials in Spanish to meet students' varying needs, abilities, and interests.
â— Observed and evaluated students' work to determine progress and make suggestions for improvement.
â— Established and maintained effective working relationships with other social service providers, DTA teen
specialists, supervisors and other program staff.",NA,NA,2015-02-04 20:35:38 UTC,2015-02-04 20:35:38 UTC
13807,Audio Visual Student Assistant,Bryant University,Smithfield,Rhode Island,RI,01-09-2009,31-05-2011,,NA,NA,2015-02-04 20:35:38 UTC,2015-02-04 20:35:38 UTC
13811,Operator/processor,Google,New York ,New York,NY,01-06-2014,,Process online orders and have the orders delivered to customers within hours. ,17,TRUE,2015-02-04 21:14:22 UTC,2015-02-04 21:14:22 UTC
13811,Operator/processor,Google,New York ,New York,NY,01-06-2014,,Process online orders and have the orders delivered to customers within hours. ,17,TRUE,2015-02-04 21:14:58 UTC,2015-02-04 21:14:58 UTC
13811,Telemarketer/Receptionist,Joonbug,New York ,New York,NY,01-10-2013,30-05-2014,"Answering multi-lined phones, filing, faxing, photocopying ect.",13,TRUE,2015-02-04 21:14:22 UTC,2015-02-04 21:14:22 UTC
13811,PSE Clerk,USPS ,Elizabeth,New Jersey,NJ,01-09-2010,31-08-2012,Kept records of material filed using logbooks and computers. Clerical duties ,15,TRUE,2015-02-04 21:14:22 UTC,2015-02-04 21:14:22 UTC
13813,Customer Service Associate,Amazon.com,Huntington,West Virginia,WV,,,"â€¢	Attending to customer queries and solving various customer related issues with the available resources.
â€¢	Participate in organizing various team events.
",NA,TRUE,2015-02-04 21:26:42 UTC,2015-02-04 21:26:42 UTC
13813,Intern,Charleston-Kanawha Housing Authority,Charleston,West Virginia,WV,,,"â€¢	Prepare financial statements and RFP for Payroll Vendor Services.
â€¢	Take care of delinquent accounts and prepared account/bank reconciliations.
â€¢	Examine and update policies and procedures.
â€¢	Participate in organization of various company meetings and events.
",NA,FALSE,2015-02-04 21:26:42 UTC,2015-02-04 21:26:42 UTC
13813,Graduate Assistant,Marshall University,Huntington,West Virginia,WV,,,"â€¢	Responsible for taking notes for disable students.
â€¢	Tutor students in Biology, Chemistry, Mathematics, Statistics, Operations Management and Business Policy.
â€¢	Proctoring students while they give their University exams.
â€¢	Making time sheets and schedules.
",NA,FALSE,2015-02-04 21:26:42 UTC,2015-02-04 21:26:42 UTC
13813,Customer service/billing associate,Molnlycke Healthcare,Anderson,South Carolina,SC,10-03-2014,19-12-2014,"â€¢	Billing customer orders using AS/400, printing invoices and orders.
â€¢	Replying to customer inquiries by email/phone/fax and creating returns for damaged items.
â€¢	Creating freight claim packets for the carrier companies
â€¢	Creating quarterly returns for customers.
â€¢	AS/400 sales orders processing inquiries- stock availability, customer PO lookup, shipment tracking, etc.
â€¢	Making changes in customer master in SAP.
â€¢	Using SAP for gathering information about customer inquiries.
â€¢	Performing other administrative support tasks.
",11,TRUE,2015-02-04 21:26:42 UTC,2015-02-04 21:26:42 UTC
13813,Inventory/Operations Manager,Spectrum Fine Jewelry,Ketchikan,Alaska,AK,05-03-2013,15-08-2013,"â€¢	Taking care of inventory distribution and inventory counts on a daily basis.
â€¢	Making time schedules for the employees and keeping track of their work time.
â€¢	Making appraisals for the customers.
â€¢	Managing the pricing and tagging of merchandise.
â€¢	Providing front line customer service to visitors and fulfilling various administrative functions.
",NA,TRUE,2015-02-04 21:26:42 UTC,2015-02-04 21:26:42 UTC
13815,Cop Editor,Trenton Times,Trenton,New Jersey,NJ,NA,NA,"Edit stories, takes notes, design pages, meet deadlines, blog stories",NA,FALSE,2015-02-04 22:33:07 UTC,2015-02-04 22:33:07 UTC
13816,Cashier,Hollister Co.,Los Angeles,California,CA,NA,NA,NA,NA,NA,2015-02-04 23:06:16 UTC,2015-02-04 23:06:16 UTC
1382,None,None,None,NA,NA,NA,NA,None,NA,FALSE,2014-08-15 22:06:20 UTC,2014-08-15 22:06:20 UTC
13821,Sales and Operations Manager,The Maya Group,NA,NA,NA,01-11-2014,,,NA,NA,2015-02-05 00:07:59 UTC,2015-02-05 00:07:59 UTC
13821,Forecasting Specialist,Mattel,NA,NA,NA,01-03-2014,31-12-2014,"Actively lead multi-functional team, including senior management, in monthly quota meetings and facilitate dialogue and consensus building among key stakeholders

Provide robust forecasting modeling and reporting to effectively manage item level annual shipment quota of over 1200 skus, $375M and present analyses to stakeholders

Support rigorous growth targets by identifying upside in high potential performing items to maximize Q4 sales 

Establish proven methodologies that improve forecasting accuracy to optimize inventory and lower supply chain costs

Key collaborator to the successful transition of the quota management functions from Fisher Price offices in NY to Mattel headquarters for process alignment to gain efficiencies
 
Earned two promotions following superior performance and demonstrating ability to quickly learn and master complex concepts

Repeatedly recognized for top performance through corporate awards program and selection for high-priority initiatives including rotational assignments in product and brand marketing, interdepartmental taskforces, and focus groups",NA,NA,2015-02-05 00:07:59 UTC,2015-02-05 00:07:59 UTC
13821,Senior Forecasting Analyst,Fisher-Price,NA,NA,NA,01-01-2012,31-03-2014,,NA,NA,2015-02-05 00:07:59 UTC,2015-02-05 00:07:59 UTC
13821,Associate Marketing Manager,Fisher-Price,NA,NA,NA,01-08-2011,31-01-2012,,NA,NA,2015-02-05 00:07:59 UTC,2015-02-05 00:07:59 UTC
13821,Marketing Forecast Analyst,Fisher-Price,NA,NA,NA,01-08-2010,31-08-2011,,NA,NA,2015-02-05 00:07:59 UTC,2015-02-05 00:07:59 UTC
13821,Senior Budget Analyst,New York State Division of the Budget,NA,NA,NA,01-07-2007,31-07-2010,"Developed and reviewed annual budget proposals totaling to $265M and identified budgetary and operational impacts for the Division of Parole and Correctional Industries
 
Monitored Public Protection legislation, spending, and workforce trends to formulate and evaluate recommendations that maximize public safety through efficient use of taxpayer funds

As a Public Management Institute participant, received specialized public service management training administered by the Nelson A. Rockefeller Institute of Government

Assigned to the Governorâ€™s Office of Taxpayer Accountability Call Center Optimization project to develop a proposal and begin implementing a three-year enterprise solution aimed at improving customer service and reducing costs through shared resources and technology",NA,NA,2015-02-05 00:07:59 UTC,2015-02-05 00:07:59 UTC
13822,Assistant Property Manager,First Service Residential,Hoboken,New Jersey,NJ,01-02-2012,11-09-2014,"Heavy phone calls and email correspondence
Processed invoices and orders and maximized customer retention
Inspect and maintain comment elements
Maintain communication with the board, association members/owners, and vendors
Negotiate contracts â€“ with board approval
Prepare meeting agenda
Oversee tax filings and annual audits (works with CPA)
Research insurance coverage and initiate and handle claims
Develop investment strategies to benefit the Associationâ€™s working, reserved, and deferred capital
Establish a draft budget for the board and implement budget policy",22.79,FALSE,2015-02-05 00:15:05 UTC,2015-02-05 00:18:52 UTC
13822,HR Administrator,Staffmark,Clifton,New Jersey,NJ,01-12-2010,29-02-2012,"Coordinated orientations and exit interviews for part-time and temporary employees
Handled all administrative functions related to applicant and client i.e. file, fax, copy, maintain applicant files, produce correspondence etc.
Liaison between client and employee bringing quick solutions to any matters
Prepared training materials and conducted tours
Monitored, evaluated and counseled staff of 50 employees
Assisted and managed various operations i.e. forecasting, inventory control, 
purchasing and quality assurance.
Constant recruiting for various vacancies within organization and obtain proper documentation.
Established skill in detecting critical customer service deficiencies and developing preventive strategies and solutions for high-end customer and vendor support. 
In-depth knowledge of the specialized tools, devices, and procedures used to successfully manage a large number of customers from a customer service center. 
Exceptional capacity to enter new environments and begin to produce clear-cut results right from the start with well developed technical and communication skill. 
Capable of successfully implementing large-scale customer service and support solutions that entail the innovative design and development of broad-based operations.",15,FALSE,2015-02-05 00:15:05 UTC,2015-02-05 00:18:52 UTC
